id,nom,adresse,code_postal,ville,departement,adresse_complete,code_insee,longitude,latitude,telephone,finess,siret,site_web,email,accepte_commandes,chiffre_affaires,directeur_nom,directeur_prenom,directeur_poste,num_departement
67feb71d3eb1f3727dbea667,Pharmacie Broca Crozes,217 Rte. De Seysses,31100,Toulouse,Haute Garonne,,31555,1.4107616,43.5658359,0561401016,310014840,51794274400015,,,False,1351700.0,CROZES,DIDIER,Gérant,31
67feb71d3eb1f3727dbea6ba,Pharmacie Hoche,13 Pl. De La Liberation,32000,Auch,Gers,,32013,0.584273,43.6470461,0562050052,320001282,47947868700011,,,False,1710500.0,HOCHE (KRUMMENACKER),SANDRINE,Gérant,32
67feb71d3eb1f3727dbea709,Pharmacie Brodu,2 R. Eugene Lescourt,33540,Blasimon,Gironde,,33057,-0.0747053,44.7491402,0556718028,330040130,41965883600020,,,False,0.0,JAMET,SYLVIE,,33
67feb71d3eb1f3727dbea721,Grande Pharmacie De La Rocade,453 Rte. Du Medoc,33520,Bruges,Gironde,,33075,-0.6222365,44.8770747,0556958899,330041161,49141830700022,,,False,6541900.0,LAFARGUE,DELPHINE ANNE VALERIE LUCE,Président de SAS,33
67feb71d3eb1f3727dbea62b,Pharmacie De Grande Bretagne,169 Av. De Grande Bretagne,31300,Toulouse,Haute Garonne,,31555,1.4089625,43.6023952,,310013024,80524269000024,,,False,1056800.0,BOUCHITE,LAURA,Gérant,31
67feb71d3eb1f3727dbea649,Pharmacie Du Faubourg,48 R. Du Faubourg Bonnefoy,31500,Toulouse,Haute Garonne,,31555,1.4566791,43.6189956,0561487667,310013891,84479116000014,,,False,0.0,CALMELS (BONHOMME),FLORENCE,Gérant,31
67feb71d3eb1f3727dbea698,Pharmacie Periole Ferrer Et Bat,1 Av. Du Mont Frouzi,31810,Venerque,Haute Garonne,,31572,1.4441122,43.4343936,0561085035,310016274,53489581800019,,,False,1671900.0,BAT,FLORENT,Gérant,31
67feb71d3eb1f3727dbea6a2,Pharmacie Forgues Audouard,1 R. Des Tamaris,31270,Villeneuve Tolosane,Haute Garonne,,31588,1.3376225,43.529624,0561924200,310016530,40018195400027,,,False,0.0,AUDOUARD,CHRISTOPHE,Autre,31
67feb71d3eb1f3727dbea6c5,Pharmacie De La Cathédrale,2 R. Dupeyron,32800,Eauze,Gers,,32119,0.1002663,43.8607254,,320001670,80536690300013,,,False,2176800.0,TERRAUBE,SOPHIE NATHALIE,Gérant,32
67feb71d3eb1f3727dbea6f5,Pharmacie D'Auros,11 R. Partarrieu,33124,Auros,Gironde,,33021,-0.1440524,44.4946406,0556654202,330039314,80083360000029,,,False,3810300.0,CORDEIN,BENOIT FRANCOIS PATRICK,Gérant,33
67feb71d3eb1f3727dbea77a,Pharmacie Demeulemeester Da Rocha,2 Rte. De Mont De Marsan,33840,Captieux,Gironde,,33095,-0.261965,44.29197,0556656123,330044892,52959957300027,,,False,691000.0,DE LA VAUVRE,IVAN,Gérant,33
67feb71d3eb1f3727dbea782,Pharmacie Bouthors,6 Pl. Gustave Lamarque,33640,Castres Gironde,Gironde,,33109,-0.4461976,44.6959843,0556670132,330045212,98426719500019,,,False,0.0,CAZIN,FLORENT JEAN-LOUIS,,33
67feb71d3eb1f3727dbea5f5,Pharmacie Marcel,2 Av. Des Capitouls,31880,La Salvetat St Gilles,Haute Garonne,,31526,1.273212,43.5777172,0561864636,310011424,48840909500020,,,False,4542900.0,MARCEL,OLIVIER,Gérant,31
67feb71d3eb1f3727dbea612,Pharmacie Des Minimes,29 Av. Des Minimes,31200,Toulouse,Haute Garonne,,31555,1.436354,43.6183027,0561228689,310012265,50068517700015,,,False,930200.0,GUTTFREINT,BERNARD,Gérant,31
67feb71d3eb1f3727dbea618,Pharmacie Du Conseil,30 Av. Honore Serres,31000,Toulouse,Haute Garonne,,31555,1.438146,43.6138003,0561629686,310012430,50049105500017,https://pharmacieduconseil.fr/,pharmacieduconseil@hotmail.fr,False,1236100.0,BETTAN,JEAN-CHARLES,Gérant,31
67feb71d3eb1f3727dbea552,Grande Pharmacie D'Uzès,28 Av. De La Gare,30700,Uzes,Gard,,30334,4.4129743,44.0113975,0466224245,300009966,83014099200017,,,False,0.0,DRAI (MARTIN),NATHALIE,Liquidateur,30
67feb71d3eb1f3727dbea55a,Pharmacie Branger Farinella,1 Pl. Du Marche,30320,St Gervasy,Gard,,30257,4.4671583,43.8765173,0466752675,300010857,83233488200012,,,False,0.0,SANTIAGO (SANTIAGO),CLAUDE MARIE,Gérant,30
67feb71d3eb1f3727dbea55c,Pharmacie De Cantelauze,5 Che. De Cantelauze,31470,Fonsorbes,Haute Garonne,,31187,1.2320642,43.547228,,310003439,44172401000018,,,False,0.0,JEANDESBOZ,MARIE-HELENE,,31
67feb71d3eb1f3727dbea565,Pharmacie De La Madeleine,4 Rte. De Toulouse,31190,Auterive,Haute Garonne,,31033,1.4709377,43.3503488,0561506162,310006796,53236243100019,,,False,2540300.0,HEMAIN,FREDERIC,Gérant,31
67feb71d3eb1f3727dbea5fc,Pharmacie Dispan Puig,51 R. De La Pomme,31000,Toulouse,Haute Garonne,,31555,1.4452831,43.6032862,0561211466,310011580,48144091500017,,,False,0.0,DISPAN-PUIG (PUIG),CATHERINE,,31
67feb71d3eb1f3727dbea5ff,Pharmacie Du Grand-Rond,,31000,Toulouse,Haute Garonne,,31555,1.4536043,43.5964728,0561625014,310011663,82096462500017,,,False,0.0,PUJOL-SILLIE (SILLIE),CHANTAL,Gérant,31
67feb71d3eb1f3727dbea635,Pharmacie De Firmis,41 Che. De La Terrasse,31500,Toulouse,Haute Garonne,,31555,1.4830885,43.5867096,,310013347,34323673300022,,,False,0.0,BATTISTELLA (DAVID),CHANTAL,,31
67feb71d3eb1f3727dbea639,Pharmacie De La Barrière,10 Av. Des Etats Unis,31200,Toulouse,Haute Garonne,,31555,1.4338034,43.6273916,0561477788,310013446,33941135700025,,,False,0.0,BENSOUSSAN,BRIGITTE,Autre,31
67feb71d3eb1f3727dbea6bb,Pharmacie Occitane,57 R. De Lorraine,32000,Auch,Gers,,32013,0.5893324,43.6492099,0562050825,320001316,51956944600031,,,False,1668700.0,GUINAUDY,HELENE NOELLE,Gérant,32
67feb71d3eb1f3727dbea705,Pharmacie Lafayette Des Boïens,65 Av. De La Liberation,33380,Biganos,Gironde,,33051,-0.9772022,44.6420302,0556826076,330039991,50028637200031,https://www.pharmacielafayette.com/enseigne/pharmacies/biganos,,False,2600400.0,BAUDAIS (MAUREL),MAGALI,Gérant,33
67feb71d3eb1f3727dbea628,Pharmacie Leborgne,76 Av. De Lombez,31300,Toulouse,Haute Garonne,,31555,1.4160636,43.5952963,0561404407,310012943,45028503600023,,,False,1657300.0,LEBORGNE,THIERRY,Président de SAS,31
67feb71d3eb1f3727dbea643,Pharmacie Louis Plana,96 Av. Louis Plana,31500,Toulouse,Haute Garonne,,31555,1.4748405,43.6150322,,310013727,81923286900019,http://pharmacie-louis-plana-toulouse.giropharm.fr/,,False,2812000.0,DEGUARA,CHARLES,Gérant,31
67feb71d3eb1f3727dbea65a,Pharmacie Des Pradettes,41 Av. Louis Aristide Passerieu,31100,Toulouse,Haute Garonne,,31555,1.3887254,43.5813501,0561405200,310014444,53785865600011,,p.pradettes@gmail.com,False,2907300.0,DOUZIECH (GUILHAUMON),MARIE-HELENE,Gérant,31
67feb71d3eb1f3727dbea666,Parapharmacie Pharmacie De Lespinet,147 Av. De Lespinet,31400,Toulouse,Haute Garonne,,31555,1.4728417,43.5753455,0561800259,310014824,81925478000011,https://pharmacielespinet.pharmacorp.fr/,,False,0.0,COTELLE (LAFITE),MARIELLE,Gérant,31
67feb71d3eb1f3727dbea66e,Pharmacie Halle Aux Grains,11 Pl. Dupuy,31000,Toulouse,Haute Garonne,,31555,1.4545719,43.6003205,0561624309,310015060,41317422800010,,,False,0.0,GUILLERMIN-SANSEPEE (GUILLERMIN),JEAN MARIE JACQUES LOUIS EMILE,Gérant,31
67feb71d3eb1f3727dbea6af,La Croix De Seilh,Che. Roye,31840,Seilh,Haute Garonne,,31541,1.3594355,43.6890074,,310019062,43031297500013,,,False,0.0,LOPEZ,RICHARD,,31
67feb71d3eb1f3727dbea6b0,Pharmacie Des Landes,164 Rte. D Albi,31200,Toulouse,Haute Garonne,,31555,1.4661905,43.6399732,0534258430,310019161,82305916700010,,,False,1900600.0,PEYROTAU (LANDES),ELISABETH,Gérant,31
67feb71d3eb1f3727dbea6d7,Pharmacie Lassabe,17 Pl. Jean Senac,32170,Mielan,Gers,,32252,0.3074061,43.4295236,0562675033,320002322,50923041300023,,,False,1229900.0,LASSABE (RICARD),MARIE-JOSE,Gérant,32
67feb71d3eb1f3727dbea708,Pharmacie De La Renney,R. De La Renney,33290,Blanquefort,Gironde,,33056,-0.6259328,44.9112958,0556351289,330040114,43198800500028,,,False,1202700.0,BEZANCON (ALBERTINI),ANNE MARIE-LUCE,Gérant,33
67feb71d3eb1f3727dbea714,Pharmacie Du Sacré Cœur,70 R. De La Compagnie Du Midi,33800,Bordeaux,Gironde,,33063,-0.5603801,44.8206849,,330040577,81886930700020,,,False,0.0,REGULSKI,SOPHIE,Gérant,33
67feb71d3eb1f3727dbea749,Pharmacie De L'Ecole Normale,29 R. De L'Ecole Normale,33200,Bordeaux,Gironde,,33063,-0.6006042,44.8475298,,330042847,47953867000031,,,False,410100.0,GUILLOT (MOUSSEIGNE),CYRIELLE,Gérant,33
67feb71d3eb1f3727dbea74b,Pharmacie Brin - Debacque,103 Av. Du General Leclerc,33200,Bordeaux,Gironde,,33063,-0.6103724,44.8536916,0556083091,330042896,84493462000015,https://www.pharmacie-brin-debacque.fr,,False,0.0,VAYSSIE,BEATRICE,Gérant,33
67feb71d3eb1f3727dbea776,Pharmacie Medeville,8 Pl. De La République,33410,Cadillac,Gironde,,33081,-0.3196174,44.6365949,,330044777,39854231600011,,,False,1394100.0,MEDEVILLE,SOPHIE MARIE ELISABETH,Gérant,33
67feb71d3eb1f3727dbea79e,Pharmacie De La Gravette,Av. Pasteur,33270,Floirac,Gironde,,33167,-0.5310388,44.838345,0556865535,330046277,42485708400018,,,False,0.0,JIMENEZ,VINCENT FRANCOIS,Gérant,33
67feb71d3eb1f3727dbea7a1,Pharmacie Richard,37 R. Du General De Gaulle,33126,Fronsac,Gironde,,33174,-0.2732181,44.9241141,0557512536,330046343,37997166600027,,,False,0.0,RICHARD,BRUNO,,33
67feb71d3eb1f3727dbea549,Selarl Pharmacie Durand Aymard,13 Av. Du 8 Mai 1945,30520,St Martin De Valgalgues,Gard,,30284,4.0830436,44.1604809,0466862245,300009602,89365243800019,,,False,0.0,DURAND,SOPHIE CHRISTEL,Gérant,30
67feb71d3eb1f3727dbea58b,Pharmacie Des Marots,Av. Des Marots,31770,Colomiers,Haute Garonne,,31149,1.3235717,43.6001496,0561302088,310008065,42249899800026,,,False,1290800.0,,,,31
67feb71d3eb1f3727dbea604,Pharmacie Des Fontaines,108 R. Des Fontaines,31300,Toulouse,Haute Garonne,,31555,1.4204106,43.6006841,0561427989,310011812,91264557900018,,,False,0.0,AGAUD,ADRIEN YVES MAURICE,Gérant,31
67feb71d3eb1f3727dbea60e,Pharmacie De L'Hers,164 Av. De Castres,31500,Toulouse,Haute Garonne,,31555,1.4830182,43.5965703,0561200299,310012174,50286334300013,,,False,2492900.0,LIGEARD,MATHIEU,Gérant,31
67feb71d3eb1f3727dbea613,Pharmacie Du Printemps,64 R. De La Concorde,31000,Toulouse,Haute Garonne,,31555,1.446445,43.613299,0561628716,310012281,94787566200019,https://www.pharmacieduprintemps.com/,,False,0.0,CLAMENS (LANNES),JULIE,,31
67feb71d3eb1f3727dbea61a,Pharmacie Dangla,5 R. Claude Gonin,31400,Toulouse,Haute Garonne,,31555,1.4839932,43.5735812,0561206224,310012513,90343409000010,,,False,0.0,DANGLA-DUFFORT (DANGLA),STEPHANIE ANDREE LAURENCE,Gérant,31
67feb71d3eb1f3727dbea657,Pharmacie Des Izards,R. Du Colonel Paul Paillole,31200,Toulouse,Haute Garonne,,31555,1.4447983,43.6381507,,310014295,50259932700025,,pharmacie.izards@gmail.com,False,1739700.0,TREGINE-REGENT (MORIN),FLORENCE,Gérant,31
67feb71d3eb1f3727dbea6aa,Pharmacie Pouvillon Bach,4 R. De L Eglise,31490,Brax,Haute Garonne,,31088,1.2406214,43.6166449,0561861575,310018130,81466282100010,,,False,0.0,POUVILLON,MURIEL,Gérant,31
67feb71d3eb1f3727dbea6cc,Pharmacie Pilet Casse,12 Av. Jean Moulin,32330,Gondrin,Gers,,32149,0.235761,43.8826431,0562291506,320001951,33851879800016,,,False,0.0,PILET (CASSE),MARIE,,32
67feb71d3eb1f3727dbea711,Pharmacie Du Tripode,17 Pl. Amelie Raba Leon,33000,Bordeaux,Gironde,,33063,-0.603679,44.8305719,0556989306,330040411,39189680000011,,,False,0.0,DUBOY,JEAN PIERRE FIRMIN JULES,Gérant et associé indéfiniment responsable,33
67feb71d3eb1f3727dbea726,Pharmacie Duverger,30 R. Jean Burguet,33000,Bordeaux,Gironde,,33063,-0.5780482,44.8336339,0557803334,330041344,33934978900018,,,False,0.0,ARMAGNACQ VINCENT,,Gérant et associé indéfiniment responsable,33
67feb71d3eb1f3727dbea784,Pharmacie Meynard,89 Av. De Paris,33620,Cavignac,Gironde,,33114,-0.3895051,45.101312,0557686004,330045295,79288401700023,,,False,2778200.0,MEYNARD,NICOLAS,Gérant et associé indéfiniment responsable,33
67feb71d3eb1f3727dbea786,Pharmacie Du Parc Palmer,19 R. Camille Pelletan,33150,Cenon,Gironde,,33119,-0.5202464,44.8615111,0556863126,330045345,90120402400011,,,False,0.0,COURET,JEAN-BAPTISTE FRANCOIS CLAUDE-MARIE,Gérant,33
67feb71d3eb1f3727dbea79b,Pharmacie Les Gentianes,35 Crs. Gambetta,33270,Floirac,Gironde,,33167,-0.539154,44.8421911,0556862914,330046194,52402963400010,,,False,798900.0,SIMON,FRANCOIS,Gérant,33
67feb71d3eb1f3727dbea5ab,Pharmacie De L'Autan,Che. De L Ancien Chateau,31670,Labege,Haute Garonne,,31254,1.53536,43.53014,0562244523,310009162,43462906900015,,,False,0.0,CAHUZAC (COUFFINHAL),MAGALI MARIE EMILIE,Liquidateur,31
67feb71d3eb1f3727dbea5b5,Pharmacie Valette,Av. De La Republique,31530,Levignac,Haute Garonne,,31297,1.1929935,43.665484,0561854327,310009410,81442566600017,,,False,2118100.0,BELHAOUARI (MOUREU),ANAIS,Gérant,31
67feb71d3eb1f3727dbea5ec,Pharmacie De L'Estang,3 Av. Lapeyriere,31240,St Jean,Haute Garonne,,31488,1.5012859,43.6683776,0561747022,310011093,82920089800015,,,False,1929600.0,ALQUIER,AUDREY,Gérant,31
67feb71d3eb1f3727dbea62c,Pharmacie De La Reynerie,7 Pl. Andre Abbal,31100,Toulouse,Haute Garonne,,31555,1.4023882,43.5703915,0561403839,310013040,44838775300016,,,False,0.0,FERNANDES DE OLIVEIRA,DEBORA ADRIANA,Directeur Général,31
67feb71d3eb1f3727dbea66a,Pharmacie Ozenne,3 R. Ozenne,31000,Toulouse,Haute Garonne,,31555,1.4458351,43.5977501,,310014915,43410911200012,,,False,0.0,BOUSQUET (ARTIGUE),CAROLE MARIE FRANCE,Autre,31
67feb71d3eb1f3727dbea6e3,Pharmacie Des Arènes,20 Av. De La Hountete,32190,Vic Fezensac,Gers,,32462,0.2978063,43.7557495,,320003007,95326510500015,https://pharmacie-vic-fezensac.mesoigner.fr/,,False,0.0,VALLAT (GUILLAS),CLAIRE MARTINE YVETTE,,32
67feb71d3eb1f3727dbea581,Pharmacie Du Lauragais,24 Av. Du Lauragais,31320,Castanet Tolosan,Haute Garonne,,31113,1.4993981,43.5143814,0561277585,310007695,80869216400011,,,False,0.0,,,,31
67feb71d3eb1f3727dbea592,Pharmacie Du Prat,124 R. Du Prat,31770,Colomiers,Haute Garonne,,31149,1.3294562,43.6149147,0561780227,310008230,51964934700019,,,False,6564700.0,REMY,LUC JEAN,Président de SAS,31
67feb71d3eb1f3727dbea5a7,Pharmacie Baudoux,8 Bd. De Verdun,31800,Labarthe Riviere,Haute Garonne,,31247,0.6707782,43.0810254,0561952150,310009063,33839295400024,,,False,0.0,BAUDOUX (MECHITOUA),ADRIA,,31
67feb71d3eb1f3727dbea5e6,Pharmacie De La Place,41 Bd. De Gaulle,31800,St Gaudens,Haute Garonne,,31483,0.7260757,43.1092739,0562008282,310010913,50396707700010,,,False,0.0,DESLOGES,MYRIAM,Autre,31
67feb71d3eb1f3727dbea5f0,Pharmacie Lafayette Saint Orens,2 All. Des Champs Pinsons,31650,St Orens De Gameville,Haute Garonne,,31506,1.5155098,43.5662165,0562479400,310011242,80886823600015,,,False,0.0,PELISSIER,ANNE,Gérant,31
67feb71d3eb1f3727dbea636,Pharmacie De La Maourine,4 Pl. Antonin Froidure,31200,Toulouse,Haute Garonne,,31555,1.449827,43.62864,0561529534,310013362,43287466700020,,,False,2581500.0,ROCHELEMAGNE (MAISONNEUVE),SANDRINE,Gérant,31
67feb71d3eb1f3727dbea677,Para & Pharmacie De L'Hippodrome,5 R. Joachim Du Bellay,31100,Toulouse,Haute Garonne,,31555,1.4049539,43.5850049,,310015342,83404528800026,,,False,57600.0,GUIGUI,NATHAN,Gérant,31
67feb71d3eb1f3727dbea6c7,Pharmacie De La Poste,Pl. Du Marcadet,32500,Fleurance,Gers,,32132,0.6632109,43.8482181,0562061065,320001803,45103263500026,,,False,0.0,CARAYON,CHRISTOPHE,Gérant et associé indéfiniment responsable,32
67feb71d3eb1f3727dbea72f,Pharmacie Des Carmes,31 R. Margaux,33000,Bordeaux,Gironde,,33063,-0.575885,44.8401452,0556442932,330041765,75243223700010,,,False,541200.0,LUSCAN (ARIAS MONTES),MARIA SOLEDAD,Gérant,33
67feb71d3eb1f3727dbea796,Pharmacie Buron,3 All. De L'Europe,33320,Eysines,Gironde,,33162,-0.6665829,44.8916087,0556280308,330046061,52056362800020,,,False,1435500.0,BURON (BALLAND),LYSIANE SIMONE ELIANE,Gérant,33
67feb71d3eb1f3727dbea619,Pharmacie Marty,3 Bd. Deltour,31500,Toulouse,Haute Garonne,,31555,1.4694619,43.5914452,0561809529,310012463,31686217600013,,,False,323300.0,MARTY,NATHALIE,Gérant,31
67feb71d3eb1f3727dbea535,Pharmacie Laures,Ham. Le Saut Du Loup,30340,Rousson,Gard,,30223,4.1508493,44.177464,0466856006,300008844,53879268000018,,,False,1479900.0,LAURES,PAULINE ELISABETH CLAIRE,Gérant,30
67feb71d3eb1f3727dbea554,Pharmacie Des Costières,17 Av. Robert Gourdon,30600,Vauvert,Gard,,30341,4.2767142,43.6988765,0466882370,300010022,75201391200023,,,False,1283300.0,SANSALONI,LAURA MARIE,Président de SAS,30
67feb71d3eb1f3727dbea567,Pharmacie Des Allées,27 All. D Etigny,31110,Bagneres De Luchon,Haute Garonne,,31042,0.5924973,42.7889054,,310006846,44381181500010,,,False,0.0,LOPEZ,MURIEL JEANNE,Autre,31
67feb71d3eb1f3727dbea597,Pharmacie Des Thermes,19 R. De La Fontaine,31160,Encausse Les Thermes,Haute Garonne,,31167,0.7430557,43.0508492,0561892627,310008495,53871579800012,,,False,1371000.0,GUILLEBOT (VERGARA),VIRGINIE,Gérant,31
67feb71d3eb1f3727dbea5b4,Pharmacie De Gascogne,62 Av. De Gascogne,31490,Leguevin,Haute Garonne,,31291,1.2338277,43.6000922,0561866047,310009394,88527298900017,,,False,0.0,GESTAS (ROL),CHRISTINE ALICE,Gérant,31
67feb71d3eb1f3727dbea622,Pharmacie De La Roseraie,129 Av. De Lavaur,31500,Toulouse,Haute Garonne,,31555,1.4683424,43.6208009,0561488360,310012760,51453128400016,,,False,741500.0,FAUX,PHILIPPE,Gérant,31
67feb71d3eb1f3727dbea630,Pharmacie De Rangueil,46 Rte. De Narbonne,31400,Toulouse,Haute Garonne,,31555,1.4555663,43.5700296,0561529054,310013180,43881487300016,https://pharmaciederangueil.pharmacorp.fr,pharmaciederangueil@orange.fr,False,1461000.0,CHAMOUX,CLAUDE,Autre,31
67feb71d3eb1f3727dbea638,Pharmacie De La Gare,60 R. Bayard,31000,Toulouse,Haute Garonne,,31555,1.4509452,43.6104771,0561628912,310013412,47803871400018,,,False,1433800.0,BOU,JANINE,Gérant,31
67feb71d3eb1f3727dbea641,Pharmacie De Bellefontaine,64 All. De Bellefontaine,31100,Toulouse,Haute Garonne,,31555,1.3994255,43.5658601,,310013677,34480220200020,,,False,0.0,CASSIN (PLAIGNAUD),CLAIRE,Autre,31
67feb71d3eb1f3727dbea647,Pharmacie Du Progrès,48 R. St Rome,31000,Toulouse,Haute Garonne,,31555,1.4434678,43.6034283,0561214561,310013842,34898319800014,,,False,785000.0,ALTER (GUIGUI),CLAIRE ROSE,Gérant,31
67feb71d3eb1f3727dbea65f,Pharmacie Croix De Pierre,133 Av. De Muret,31300,Toulouse,Haute Garonne,,31555,1.4278631,43.5847877,0561428251,310014592,83889038200016,,,False,0.0,LIMES,SOPHIE MARIE-PIERRE,Gérant,31
67feb71d3eb1f3727dbea6c2,Pharmacie De La Halle,5 Pl. De La Halle,32430,Cologne,Gers,,32106,0.9771594,43.7220527,,320001555,92203859100017,,,False,0.0,BOTTURA (DAVADANT),MAELYS ROSELINE REINELDE CECILE,Gérant et associé indéfiniment responsable,32
67feb71d3eb1f3727dbea6ff,Pharmacie Du 14 Juillet,2 Pl. Du 14 Juillet,33130,Begles,Gironde,,33039,-0.5489697,44.80739,0556859355,330039777,83351755000012,,,False,1794000.0,DANGLADE,CLEMENT,Président de SAS,33
67feb71d3eb1f3727dbea71c,Pharmacie Flornoy,22 R. Flornoy,33000,Bordeaux,Gironde,,33063,-0.6104263,44.8335957,0556982812,330040924,83402464800018,,,False,0.0,LEROY,MARIE,Gérant,33
67feb71d3eb1f3727dbea67b,Pharmacie Petel,47 R. Louis Plana,31500,Toulouse,Haute Garonne,,31555,1.4786672,43.6105048,0561800083,310015441,80335312700019,,,False,0.0,NAUDIN (RECH DE LAVAL),ISABEAU,Gérant,31
67feb71d3eb1f3727dbea6dd,Pharmacie De La Bastide Neuve,2 Pl. Du 11 Novembre,32160,Plaisance,Gers,,32319,0.0456171,43.6054591,0562693247,320002637,82365301900013,,,False,2705600.0,SOMERS,PHILIPPE EUGENE ROGER,Gérant,32
67feb71d3eb1f3727dbea6e8,Pharmacie D'Abzac,14 R. J. Achard,33230,Abzac,Gironde,,33001,-0.1272639,45.0161363,0557491360,330038662,80353663000012,,,False,1213200.0,ZUKOWSKI,ALEXANDRE,Gérant,33
67feb71d3eb1f3727dbea6fb,Pharmacie De Bazas,18 Av. Du General Leclerc,33430,Bazas,Gironde,,33036,-0.2133767,44.4315304,,330039496,52098782700018,,,False,0.0,BARDIN (GUYON),MAGALI,Gérant,33
67feb71d3eb1f3727dbea723,Pharmacie Delpech,34 Crs. Georges Clemenceau,33000,Bordeaux,Gironde,,33063,-0.5789721,44.8429969,0556813576,330041245,40240253100014,,,False,0.0,LACAPE,BERTRAND,,33
67feb71d3eb1f3727dbea72d,Pharmacie Des Bassins À Flot,23 R. Achard,33300,Bordeaux,Gironde,,33063,-0.5492091,44.8658635,0556508566,330041724,87788891700011,,,False,2047700.0,SCHWARTZ (FAVARD),ESTELLE ANDREE RENEE CLAIRE FLORE,Président de SAS,33
67feb71d3eb1f3727dbea792,Pharmacie Bordage,Pl. De La Prevote,33670,Creon,Gironde,,33140,-0.3480809,44.774382,0556230045,330045865,33067094400017,,,False,0.0,BORDAGES,LILIANNE,,33
67feb71d3eb1f3727dbea631,Pharmacie Des Tours De Seysses,265 Rte. De Seysses,31100,Toulouse,Haute Garonne,,31555,1.4156519,43.570104,0561403381,310013214,84504691100010,,pharmaciedestoursdeseysses@leadersante.fr,False,1369100.0,ODELL,PENELOPE,Président de SAS,31
67feb71d3eb1f3727dbea5c0,Pharmacie Du Mont Royal,7 Av. De Saint Gaudens,31210,Montrejeau,Haute Garonne,,31390,0.5736866,43.0861561,0561958082,310009840,53515087400027,,,False,1036000.0,ROUSSEAU (GOUGUET),GERALDINE,Gérant,31
67feb71d3eb1f3727dbea5ef,Pharmacie De La Halle,15 Pl. Nationale,31470,St Lys,Haute Garonne,,31499,1.1761744,43.5139416,0561917265,310011192,37818582100014,,,False,0.0,BADOZ (FARGEOT),CHRISTEL,Autre,31
67feb71d3eb1f3727dbea602,Pharmacie Rouaix,7 Pl. Rouaix,31000,Toulouse,Haute Garonne,,31555,1.4457731,43.5992911,0561520984,310011747,83823325200017,https://www.pharmacie-toulouse-chiche.com/,,True,0.0,CHICHE,RAOUL,Gérant,31
67feb71d3eb1f3727dbea550,Pharmacie Mesange,Pl. De L Eglise,30620,Uchaud,Gard,,30333,4.2693741,43.757273,0466711049,300009867,44523353900011,,,False,1077800.0,MESANGE,CHARLENE MARINE VIOLETTE,Gérant,30
67feb71d3eb1f3727dbea55d,Pharmacie Vert Nature,30 Rte. De Rieumes,31370,Berat,Haute Garonne,,31065,1.1773649,43.3791348,0562144389,310003769,44223242700017,,,False,0.0,TEYSSEDRE,EVELYNE,,31
67feb71d3eb1f3727dbea577,Pharmacie Du Centre,2 R. Des Buches,31700,Blagnac,Haute Garonne,,31069,1.3966496,43.635363,0561714605,310007331,52167449900012,,,False,2916200.0,CAPELLE (HOUBERT),VIRGINIE,Gérant,31
67feb71d3eb1f3727dbea587,Pharmacie Glandor,168 Av. De Toulouse,31620,Cepet,Haute Garonne,,31136,1.4318591,43.7481923,0561095586,310007927,80096527900014,,,False,1154100.0,GLANDOR,DIDIER,Gérant,31
67feb71d3eb1f3727dbea59a,Pharmacie Rigail-Taupiac,2228 Rte. De Tarbes,31470,Fonsorbes,Haute Garonne,,31187,1.2301364,43.5360503,0561913167,310008644,79086991100012,,,False,2031100.0,SUDERIE,LUDOVIC FABIEN STÉPHANE,,31
67feb71d3eb1f3727dbea5fb,Pharmacie Des Sept Deniers,67 Rte. De Blagnac,31200,Toulouse,Haute Garonne,,31555,1.4106673,43.6146895,0561570169,310011564,48123191800014,,,False,2150300.0,DABLIN,CECIL,Gérant,31
67feb71d3eb1f3727dbea608,Pharmacie Colombette,49 R. De La Colombette,31000,Toulouse,Haute Garonne,,31555,1.4544258,43.6045879,0561625702,310011994,48948840300010,,,False,795000.0,PAMPIRI (CACHENAUT),MARIE MARTINE,Gérant,31
67feb71d3eb1f3727dbea646,Pharmacie Du Lycée,14 R. Gambetta,31000,Toulouse,Haute Garonne,,31555,1.4412534,43.6024427,0561213267,310013826,34893498500014,https://www.pharmaciedulycee-toulouse.fr,,False,0.0,GAY (ANDRIEU),SYLVIE,,31
67feb71d3eb1f3727dbea651,Pharmacie Sabatou,34 Rte. De Blagnac,31200,Toulouse,Haute Garonne,,31555,1.4132633,43.6126091,,310014147,37787512500017,,,False,0.0,SABATOU,NATHALIE,,31
67feb71d3eb1f3727dbea6ed,Pharmacie Des Palmiers,5 Pl. Du Professeur Fleming,33120,Arcachon,Gironde,,33009,-1.1757094,44.6563207,0556834062,330038894,84058272000016,,,False,0.0,POUEY (LAURENTJOYE),DOMINIQUE JACQUELINE DENISE,Président de SAS,33
67feb71d3eb1f3727dbea6fd,Pharmacie Des Terres Neuves,292 Bd. Jean-Jacques Bosc,33130,Begles,Gironde,,33039,-0.550822,44.8155975,0556856915,330039660,80281759300022,,,False,1685100.0,CHANSEAU,RAPHAEL,Gérant,33
67feb71d3eb1f3727dbea70a,Pharmacie De L'Alliance,2 Crs. Du Mal De Lattre De Tassign,33390,Blaye,Gironde,,33058,-0.6626689,45.1278551,0557420106,330040163,48454030700010,,,False,5792700.0,LAGOEYTE,AURELIEN,Président de SAS,33
